-5.9339e+00,-4.2805e+00,-4.9015e+00,-4.2484e+00,-4.5767e+00,-4.3425e+00,-4.9390e+00,-4.9921e+00,-4.3868e+00,-6.2249e+00,-4.8281e+00,-5.3822e+00,-4.9122e+00,-5.8348e+00,-5.3138e+00,-4.2046e+00,-4.9561e+00,-4.4233e+00,-4.9255e+00,-3.3652e+00,-5.5873e+00,-3.6737e+00,-4.1396e+00,-4.2836e+00,-4.1005e+00,-3.7843e+00,-4.5566e+00,-4.1308e+00,-3.7216e+00,-3.9523e+00,-4.7862e+00,-4.8535e+00,-4.1217e+00,-5.8670e+00,-5.0722e+00,-4.3623e+00,-4.4685e+00,-4.6412e+00,-5.4739e+00,-4.4452e+00,-5.5988e+00,-4.7254e+00,-4.9787e+00,-3.6332e+00,-5.1359e+00,-4.1872e+00,-3.8569e+00,-5.3567e+00,-5.1764e+00,-3.5757e+00,-4.7922e+00,-4.2308e+00,-3.4107e+00,-5.4806e+00,-4.9763e+00,-4.4794e+00,-5.1557e+00,-5.0610e+00,-4.8053e+00,-4.9035e+00,-5.2815e+00,-4.1615e+00,-5.1457e+00,-4.0054e+00,-3.3703e+00,-3.7575e+00,-3.8011e+00,-4.2306e+00,-4.6115e+00,-4.2360e+00,-5.0291e+00,-4.1623e+00,-4.7414e+00,-3.8024e+00,-4.2228e+00,-4.0795e+00,-4.1352e+00,-4.4292e+00,-4.4410e+00,-3.8493e+00,-3.7741e+00,-3.0442e+00,-4.3826e+00,-4.1060e+00,-5.7606e+00,-4.7747e+00,-3.9195e+00,-3.4572e+00,-3.4334e+00,-3.1764e+00,-3.5470e+00,-3.9190e+00,-3.5559e+00,-3.9208e+00,-5.3895e+00,-4.8191e+00,-4.5027e+00,-3.5765e+00,-4.0983e+00,-3.8552e+00,-3.0895e+00,-3.8677e+00,-3.8573e+00,-3.8311e+00,-3.0545e+00,-4.2673e+00,-5.4005e+00,-4.1357e+00,-4.3738e+00,-3.8002e+00,-3.6761e+00,-4.4835e+00,-4.1568e+00,-5.1518e+00,-4.1843e+00,-2.9866e+00,-2.9489e+00,-4.4321e+00,-3.8251e+00,-4.1681e+00,-4.3985e+00,-5.5050e+00,-2.8968e+00,-3.6231e+00,-4.1456e+00,-4.0066e+00,-4.1874e+00,-4.3110e+00,-4.3036e+00,-3.4578e+00,-3.5891e+00,-3.4108e+00,-3.7927e+00,-3.7410e+00,-3.7019e+00,-3.3503e+00,-3.1694e+00,-3.7175e+00,-3.4457e+00,-3.5343e+00,-3.9830e+00,-3.9329e+00,-3.8835e+00,-3.5854e+00,-4.3153e+00,-4.1856e+00,-3.2917e+00,-4.6290e+00,-3.5554e+00,-3.7621e+00,-3.1063e+00,-3.5512e+00,-2.9915e+00,-3.2851e+00,-4.3465e+00,-3.8043e+00,-3.9536e+00,-3.8415e+00,-4.2463e+00,-3.9786e+00,-4.1795e+00,-4.2644e+00,-3.5298e+00,-2.8553e+00,-3.4044e+00,-3.8083e+00,-2.8853e+00,-3.3982e+00,-2.7440e+00,-4.6088e+00,-4.0793e+00,-3.1654e+00,-4.0268e+00,-2.5019e+00,-3.1923e+00,-3.2411e+00,-4.0246e+00,-3.5064e+00,-3.1125e+00,-3.6337e+00,-3.6771e+00,-3.8693e+00,-4.4032e+00,-3.3158e+00,-2.9967e+00,-3.9592e+00,-3.0273e+00,-2.9914e+00,-2.7876e+00,-3.1928e+00,-3.3553e+00,-3.6029e+00,-3.5082e+00,-3.4136e+00,-3.6727e+00,-3.1751e+00,-3.3177e+00,-3.3060e+00,-3.3475e+00,-3.1196e+00,-3.5391e+00,-4.1606e+00,-3.2012e+00,-2.8513e+00,-3.5622e+00,-2.9035e+00,-3.3523e+00,-2.9472e+00,-3.2524e+00,-3.1075e+00,-3.1737e+00,-2.6741e+00,-2.8977e+00,-4.1439e+00,-3.9085e+00,-3.5809e+00,-3.2899e+00,-2.9577e+00,-3.3731e+00,-2.7628e+00,-3.0742e+00,-2.3903e+00,-3.2732e+00,-2.7900e+00,-3.5391e+00,-2.5840e+00,-3.4524e+00,-3.0249e+00,-3.6788e+00,-2.4296e+00,-3.2192e+00,-2.8512e+00,-3.7834e+00,-2.7341e+00,-2.2929e+00,-2.8535e+00,-3.8899e+00,-3.0997e+00,-3.1642e+00,-3.2657e+00,-3.4537e+00,-3.0230e+00,-3.5899e+00,-2.6682e+00,-3.1215e+00,-3.3209e+00,-3.1711e+00,-2.9931e+00,-3.3226e+00,-3.1203e+00,-3.2809e+00,-3.9320e+00,-3.2162e+00,-2.7674e+00,-2.4562e+00,-3.1849e+00,-3.5530e+00,-2.8708e+00,-3.2846e+00,-3.2399e+00,-2.8720e+00,-3.4058e+00,-3.2544e+00,-3.3804e+00,-3.4446e+00,-3.2459e+00,-3.4094e+00,-2.9173e+00,-3.0287e+00,-3.4018e+00,-2.8701e+00,-3.1738e+00,-2.6918e+00,-2.9149e+00,-2.8231e+00,-2.1111e+00,-2.9934e+00,-3.0972e+00,-2.4248e+00,-3.8688e+00,-2.6674e+00,-3.2602e+00,-2.4344e+00,-2.5282e+00,-2.9228e+00,-3.0047e+00,-3.0458e+00,-3.7758e+00,-2.4850e+00,-3.0227e+00,-2.0834e+00,-2.5713e+00,-2.6024e+00,-3.1674e+00,-2.6497e+00,-3.7287e+00,-2.5488e+00,-2.1618e+00,-3.2163e+00,-2.6827e+00,-3.2133e+00,-2.9521e+00,-2.4632e+00,-3.3931e+00,-2.2315e+00,-2.7863e+00,-2.8796e+00,-2.8566e+00,-2.4864e+00,-2.7613e+00,-2.9612e+00,-2.7932e+00,-2.5845e+00,-2.1419e+00,-3.1503e+00,-2.3452e+00,-2.0852e+00,-2.5574e+00,-2.9407e+00,-3.4394e+00,-2.4708e+00,-2.5994e+00,-2.9487e+00,-2.5049e+00,-2.4975e+00,-2.0293e+00,-3.0321e+00,-2.4866e+00,-2.4981e+00,-2.8031e+00,-2.6063e+00,-3.0619e+00,-2.6133e+00,-2.5432e+00,-2.8570e+00,-2.3882e+00,-3.0726e+00,-1.6657e+00,-2.9505e+00,-2.8785e+00,-2.8806e+00,-2.9757e+00,-2.4407e+00,-2.4915e+00,-3.3171e+00,-2.3506e+00,-3.2626e+00,-2.2716e+00,-2.4654e+00,-1.7923e+00,-3.3192e+00,-2.6059e+00,-2.1284e+00,-3.4810e+00,-2.4616e+00,-2.5549e+00,-3.0521e+00,-3.2577e+00,-2.5472e+00,-2.2428e+00,-1.7881e+00,-2.4705e+00,-2.1905e+00,-2.4135e+00,-2.5897e+00,-2.9157e+00,-2.1479e+00,-2.6039e+00,-2.5016e+00,-3.0074e+00,-2.4441e+00,-1.9976e+00,-2.7555e+00,-2.8116e+00,-3.2101e+00,-2.7039e+00,-2.4737e+00,-2.1496e+00,-2.8820e+00,-2.3954e+00,-2.1030e+00,-2.8314e+00,-2.3397e+00,-1.9813e+00,-2.1819e+00,-2.7127e+00,-2.5938e+00,-2.5419e+00,-2.0826e+00,-2.7089e+00,-2.6259e+00,-2.7865e+00,-2.5061e+00,-2.2408e+00,-2.5564e+00,-2.6981e+00,-1.9232e+00,-1.9467e+00,-2.9149e+00,-2.4987e+00,-2.4720e+00,-1.8935e+00,-2.4108e+00,-2.3984e+00,-2.0619e+00,-1.8369e+00,-2.0976e+00,-2.5708e+00,-2.5571e+00,-2.1770e+00,-2.1825e+00,-1.9395e+00,-2.3092e+00,-2.2237e+00,-2.3605e+00,-2.3280e+00,-2.2533e+00,-1.8418e+00,-2.1240e+00,-2.5925e+00,-1.9376e+00,-2.4215e+00,-2.0021e+00,-2.3458e+00,-2.1445e+00,-2.3283e+00,-2.3835e+00,-2.1980e+00,-2.1735e+00,-1.6359e+00,-1.9626e+00,-2.0702e+00,-2.4778e+00,-2.0447e+00,-1.7907e+00,-2.7202e+00,-2.2263e+00,-2.5842e+00,-2.6414e+00,-2.0008e+00,-1.7865e+00,-2.3081e+00,-2.4333e+00,-2.1802e+00,-2.0950e+00,-1.9207e+00,-2.5751e+00,-2.3576e+00,-1.5295e+00,-1.9412e+00,-2.1138e+00,-2.0045e+00,-2.1825e+00,-2.1689e+00,-2.2152e+00,-2.0743e+00,-2.1777e+00,-2.3250e+00,-1.9400e+00,-1.7070e+00,-2.2829e+00,-1.6462e+00,-1.6233e+00,-2.4696e+00,-1.7700e+00,-2.3593e+00,-2.4352e+00,-2.0045e+00,-2.5259e+00,-2.1653e+00,-1.9727e+00,-2.2220e+00,-2.2341e+00,-1.5766e+00,-1.8050e+00,-2.0469e+00,-1.6945e+00,-2.3015e+00,-1.8725e+00,-2.0384e+00,-2.3975e+00,-2.0721e+00,-2.2469e+00,-2.0410e+00,-2.0098e+00,-1.8854e+00,-1.9545e+00,-2.2491e+00,-2.0552e+00,-1.7669e+00,-2.0480e+00,-2.1199e+00,-2.2466e+00,-1.7126e+00,-2.1707e+00,-1.6604e+00,-2.2805e+00,-1.8324e+00,-1.9197e+00,-2.1327e+00,-1.9369e+00,-2.1144e+00,-1.7908e+00,-1.9060e+00,-2.6197e+00,-2.3488e+00,-1.5718e+00,-2.0061e+00,-1.6537e+00,-1.8220e+00,-1.7402e+00,-1.7303e+00,-2.0935e+00,-2.3442e+00,-2.0825e+00,-2.3045e+00,-1.7608e+00,-1.8308e+00,-2.1885e+00,-2.2120e+00,-1.9755e+00,-1.6966e+00,-1.6255e+00,-1.7535e+00,-2.2072e+00,-1.6890e+00,-1.8606e+00,-1.4109e+00,-2.6709e+00,-2.1217e+00,-2.2191e+00,-1.8205e+00,-1.9488e+00,-1.9096e+00,-1.8504e+00,-2.0984e+00,-2.4297e+00,-1.3676e+00,-1.6382e+00,-1.4019e+00,-1.7119e+00,-2.3963e+00,-2.0368e+00,-1.8480e+00,-2.1099e+00,-1.6500e+00,-1.9114e+00,-1.7506e+00,-1.7318e+00,-1.7887e+00,-1.6830e+00,-1.7022e+00,-1.7455e+00,-2.0289e+00,-1.9541e+00,-2.1291e+00,-1.2171e+00,-2.1510e+00,-2.2500e+00,-1.7084e+00,-2.0920e+00,-1.3196e+00,-1.9148e+00,-1.5344e+00,-1.5395e+00,-1.6290e+00,-1.5963e+00,-1.6197e+00,-1.9262e+00,-1.8842e+00,-2.2724e+00,-2.5008e+00,-1.4552e+00,-1.5944e+00,-2.5061e+00,-1.8706e+00,-1.3668e+00,-1.8295e+00,-1.4936e+00,-1.4045e+00,-1.5414e+00,-1.8245e+00,-1.2129e+00,-1.6202e+00,-1.4500e+00,-1.5184e+00,-2.1538e+00,-1.7519e+00,-1.7239e+00,-1.8175e+00,-1.7482e+00,-1.4892e+00,-1.6853e+00,-2.0365e+00,-1.6099e+00,-1.3516e+00,-1.7547e+00,-1.4923e+00,-1.2866e+00,-1.6867e+00,-1.6528e+00,-1.9475e+00,-1.9732e+00,-1.7636e+00,-1.9237e+00,-1.3313e+00,-1.5221e+00,-1.6150e+00,-1.5192e+00,-1.4450e+00,-1.8191e+00,-1.5473e+00,-1.9611e+00,-1.5268e+00,-1.2307e+00,-1.7772e+00,-1.8096e+00,-1.3359e+00,-2.1643e+00,-1.7135e+00,-1.5890e+00,-1.2831e+00,-1.3873e+00,-1.8926e+00,-1.7308e+00,-1.4339e+00,-1.2926e+00,-1.4852e+00,-1.6292e+00,-1.5834e+00,-1.3110e+00,-1.5531e+00,-1.2848e+00,-1.7051e+00,-1.5821e+00,-1.9948e+00,-1.7326e+00,-1.5970e+00,-1.4531e+00,-1.7189e+00,-1.4150e+00,-1.7477e+00,-1.2497e+00,-1.4737e+00,-1.4279e+00,-1.2581e+00,-1.8294e+00,-1.2687e+00,-1.4743e+00,-1.6007e+00,-1.2300e+00,-1.3337e+00,-1.8908e+00,-1.5285e+00,-1.4302e+00,-1.4688e+00,-1.7527e+00,-1.4978e+00,-1.1774e+00,-1.6625e+00,-1.4468e+00,-1.1666e+00,-1.5284e+00,-1.4958e+00,-1.0677e+00,-1.4594e+00,-1.4162e+00,-1.7891e+00,-1.4113e+00,-1.2501e+00,-1.4318e+00,-1.1562e+00,-1.3486e+00,-1.6007e+00,-1.4345e+00,-1.5511e+00,-1.1780e+00,-1.3865e+00,-1.5203e+00,-1.5920e+00,-1.3663e+00,-1.1406e+00,-1.5374e+00,-1.1258e+00,-1.4329e+00,-1.4326e+00,-1.2598e+00,-1.6526e+00,-1.3681e+00,-1.1758e+00,-1.1460e+00,-1.5384e+00,-1.2233e+00,-1.6319e+00,-1.7288e+00,-1.7679e+00,-1.3279e+00,-1.4197e+00,-1.3794e+00,-1.3427e+00,-1.0638e+00,-1.0855e+00,-1.4189e+00,-1.2606e+00,-1.1436e+00,-1.6619e+00,-1.2725e+00,-1.5715e+00,-1.6130e+00,-1.0585e+00,-1.3383e+00,-1.3801e+00,-1.0903e+00,-1.6207e+00,-1.6579e+00,-1.1311e+00,-1.3533e+00,-1.0863e+00,-1.3237e+00,-1.2876e+00,-1.3972e+00,-1.3071e+00,-1.6068e+00,-1.4265e+00,-1.0798e+00,-1.3933e+00,-1.4783e+00,-1.1961e+00,-1.0964e+00,-1.0398e+00,-1.2918e+00,-1.2585e+00,-1.4841e+00,-9.5297e-01,-1.1490e+00,-1.0313e+00,-1.0634e+00,-1.5546e+00,-1.5651e+00,-1.3307e+00,-1.1830e+00,-1.2004e+00,-1.3878e+00,-1.4230e+00,-8.4932e-01,-9.3206e-01,-1.3625e+00,-1.3544e+00,-1.3415e+00,-8.5666e-01,-1.2161e+00,-1.4562e+00,-9.6676e-01,-1.2455e+00,-1.2797e+00,-1.3192e+00,-1.0813e+00,-1.0602e+00,-1.0505e+00,-1.2588e+00,-1.0255e+00,-1.3076e+00,-1.4200e+00,-1.2864e+00,-1.4557e+00,-1.1139e+00,-1.0869e+00,-9.5147e-01,-1.2416e+00,-8.9579e-01,-1.4558e+00,-1.5710e+00,-1.4532e+00,-1.4942e+00,-1.2925e+00,-1.1311e+00,-1.2744e+00,-1.2715e+00,-7.4002e-01,-1.1892e+00,-1.1231e+00,-1.0039e+00,-1.3079e+00,-9.8551e-01,-1.2678e+00,-1.2998e+00,-1.4822e+00,-1.1285e+00,-1.1472e+00,-1.1660e+00,-1.2072e+00,-1.2100e+00,-1.3112e+00,-1.1362e+00,-1.2591e+00,-1.1815e+00,-1.2885e+00,-9.7590e-01,-1.3316e+00,-1.2014e+00,-1.2578e+00,-9.3806e-01,-1.1555e+00,-9.4363e-01,-1.3791e+00,-8.1479e-01,-1.4807e+00,-9.1885e-01,-1.0762e+00,-1.3362e+00,-1.2450e+00,-1.1614e+00,-9.9836e-01,-8.7153e-01,-9.5929e-01,-9.5971e-01,-1.1468e+00,-1.0647e+00,-9.8799e-01,-9.1220e-01,-1.1489e+00,-1.3675e+00,-1.0054e+00,-9.7447e-01,-1.0843e+00,-1.1750e+00,-1.3870e+00,-1.0228e+00,-8.2367e-01,-1.2373e+00,-1.3043e+00,-8.8917e-01,-1.1622e+00,-8.4901e-01,-8.0120e-01,-1.1836e+00,-1.1034e+00,-1.1162e+00,-1.2507e+00,-7.7851e-01,-1.4206e+00,-9.0620e-01,-1.2995e+00,-9.0755e-01,-8.9455e-01,-1.1836e+00,-1.1728e+00,-1.0861e+00,-1.0253e+00,-1.0773e+00,-1.4016e+00,-1.0550e+00,-9.8966e-01,-8.0739e-01,-8.6068e-01,-1.0844e+00,-8.7183e-01,-8.9418e-01,-8.8568e-01,-5.5346e-01,-1.1550e+00,-7.8979e-01,-1.2707e+00,-7.0358e-01,-9.5494e-01,-7.8903e-01,-1.0558e+00,-9.1918e-01,-1.0023e+00,-8.5961e-01,-8.1247e-01,-9.4036e-01,-1.0044e+00,-1.2106e+00,-9.2158e-01,-9.5453e-01,-9.6669e-01,-1.1127e+00,-1.3541e+00,-1.1687e+00,-8.3786e-01,-1.0104e+00,-7.5034e-01,-9.5501e-01,-1.1629e+00,-7.6716e-01,-9.3664e-01,-9.4707e-01,-9.5547e-01,-1.2859e+00,-8.6155e-01,-1.1096e+00,-1.1590e+00,-8.5250e-01,-6.9625e-01,-1.2568e+00,-9.4651e-01,-5.8896e-01,-7.7023e-01,-9.5696e-01,-1.1402e+00,-7.6262e-01,-7.1789e-01,-6.6285e-01,-1.1637e+00,-7.2560e-01,-1.0358e+00,-1.1575e+00,-1.0594e+00,-9.4209e-01,-9.3800e-01,-9.0209e-01,-9.2382e-01,-7.4795e-01,-9.5077e-01,-1.2886e+00,-9.4541e-01,-9.2320e-01,-1.0040e+00,-8.0166e-01,-9.7881e-01,-8.4134e-01,-1.1029e+00,-1.0708e+00,-9.0022e-01,-9.1118e-01,-1.0444e+00,-9.4547e-01,-8.8275e-01,-9.5791e-01,-7.9806e-01,-7.7531e-01,-9.5211e-01,-8.0896e-01,-1.0319e+00,-8.8271e-01,-8.2403e-01,-7.7173e-01,-7.4899e-01,-9.0936e-01,-6.8336e-01,-7.0506e-01,-8.8772e-01,-5.1529e-01,-9.1475e-01,-9.1462e-01,-1.1247e+00,-6.3842e-01,-9.6672e-01,-1.0010e+00,-1.0773e+00,-9.1412e-01,-9.4248e-01,-8.1945e-01,-8.2972e-01,-9.6100e-01,-8.5016e-01,-6.5148e-01,-8.7199e-01,-8.7618e-01,-7.7904e-01,-9.4481e-01,-6.7641e-01,-9.7025e-01,-7.9026e-01,-8.1651e-01,-6.7404e-01,-6.2047e-01,-1.1437e+00,-8.7029e-01,-7.3908e-01,-8.6703e-01,-4.8292e-01,-6.3794e-01,-7.1156e-01,-9.6115e-01,-7.5915e-01,-7.8874e-01,-6.7470e-01,-7.7711e-01,-7.0611e-01,-6.6335e-01,-6.7960e-01,-1.2204e+00,-7.2357e-01,-7.6418e-01,-7.3169e-01,-7.7963e-01,-5.9297e-01,-7.7629e-01,-8.9865e-01,-8.7094e-01,-4.9831e-01,-6.1336e-01,-7.2901e-01,-8.6088e-01,-9.5409e-01,-7.6498e-01,-7.8345e-01,-8.8590e-01
